auser_id,date,first_login,last_login,night_activity,file_access,usb_usage,top_urls,external_emails,risk_factor,threat_percentage,anomaly
IBB0359,2010-03-12,6,22,4,15.0,12.0,0,0.0,51.5,55.376344086021504,-1
IBB0359,2010-03-16,3,16,2,0.0,10.0,0,0.0,34.0,36.55913978494624,-1
IBB0359,2010-03-17,2,23,4,10.0,12.0,0,0.0,49.0,52.68817204301075,-1
IBB0359,2010-03-18,1,16,2,4.0,10.0,0,0.0,36.0,38.70967741935484,-1
IBB0359,2010-03-19,3,22,4,19.0,14.0,0,0.0,59.5,63.97849462365591,-1
IBB0359,2010-03-22,1,23,4,2.0,11.0,0,0.0,42.0,45.16129032258064,-1
IBB0359,2010-03-23,2,21,3,7.0,10.0,0,0.0,39.5,42.473118279569896,-1
IBB0359,2010-03-25,0,22,6,6.0,14.0,0,0.0,57.0,61.29032258064516,-1
IBB0359,2010-03-26,0,21,4,23.0,14.0,0,0.0,61.5,66.12903225806451,-1
IBB0359,2010-03-29,2,16,2,11.0,10.0,0,0.0,39.5,42.473118279569896,-1
IBB0359,2010-03-30,3,19,2,1.0,12.0,0,0.0,40.5,43.54838709677419,-1
IBB0359,2010-03-31,5,16,2,9.0,10.0,0,0.0,38.5,41.39784946236559,-1
IBB0359,2010-04-06,3,22,4,7.0,12.0,0,0.0,47.5,51.075268817204304,-1
IBB0359,2010-04-07,2,23,8,14.0,14.0,0,0.0,65.0,69.89247311827957,-1
IBB0359,2010-04-08,1,20,4,4.0,12.0,0,0.0,46.0,49.46236559139785,-1
IBB0359,2010-04-09,0,19,2,7.0,10.0,0,0.0,37.5,40.32258064516129,-1
IBB0359,2010-04-12,8,21,3,12.0,12.0,0,0.0,48.0,51.61290322580645,-1
IBB0359,2010-04-13,2,20,4,9.0,13.0,0,0.0,51.5,55.376344086021504,-1
IBB0359,2010-04-14,6,21,4,8.0,13.0,0,0.0,51.0,54.83870967741935,-1
IBB0359,2010-04-19,3,23,4,1.0,12.0,0,0.0,44.5,47.8494623655914,-1
IBB0359,2010-04-20,3,18,2,13.0,10.0,0,0.0,40.5,43.54838709677419,-1
IBB0359,2010-04-21,4,16,2,7.0,9.0,0,0.0,34.5,37.096774193548384,-1
IBB0359,2010-04-23,1,16,10,8.0,12.0,0,0.0,60.0,64.51612903225806,-1
IBB0359,2010-04-26,3,20,2,19.0,12.0,0,0.0,49.5,53.2258064516129,-1
IBB0359,2010-04-27,0,22,4,3.0,9.0,0,0.0,36.5,39.247311827956985,-1
IBB0359,2010-04-28,1,23,8,10.0,13.0,0,0.0,60.0,64.51612903225806,-1
IBB0359,2010-04-29,2,16,2,16.0,14.0,0,0.0,54.0,58.06451612903226,-1
IBB0359,2010-05-04,8,22,4,10.0,12.0,0,0.0,49.0,52.68817204301075,-1
IBB0359,2010-05-06,1,19,6,6.0,13.0,0,0.0,54.0,58.06451612903226,-1
IBB0359,2010-05-07,0,23,6,4.0,12.0,0,0.0,50.0,53.76344086021505,-1
IBB0359,2010-05-11,5,22,3,11.0,13.0,0,0.0,50.5,54.3010752688172,-1
IBB0359,2010-05-12,4,21,4,4.0,10.0,0,0.0,40.0,43.01075268817204,-1
IBB0359,2010-05-13,8,23,2,10.0,10.0,0,0.0,39.0,41.935483870967744,-1
IBB0359,2010-05-14,4,16,2,3.0,10.0,0,0.0,35.5,38.17204301075269,-1
IBB0359,2010-05-17,3,16,2,10.0,9.0,0,0.0,36.0,38.70967741935484,-1
IBB0359,2010-05-18,4,16,2,10.0,11.0,0,0.0,42.0,45.16129032258064,-1
IBB0359,2010-05-19,2,23,6,5.0,12.0,0,0.0,50.5,54.3010752688172,-1
IBB0359,2010-05-20,6,23,4,8.0,11.0,0,0.0,45.0,48.38709677419355,-1
IBB0359,2010-05-21,5,22,3,13.0,12.0,0,0.0,48.5,52.1505376344086,-1
IBB0359,2010-05-24,7,21,2,4.0,10.0,0,0.0,36.0,38.70967741935484,-1
IBB0359,2010-05-25,8,23,6,15.0,11.0,0,0.0,52.5,56.451612903225815,-1
IBB0359,2010-05-26,6,21,2,1.0,11.0,0,0.0,37.5,40.32258064516129,-1
IBB0359,2010-05-27,3,23,7,11.0,13.0,0,0.0,58.5,62.903225806451616,-1
IBB0359,2010-05-28,2,23,8,18.0,14.0,0,0.0,67.0,72.04301075268818,-1
IBB0359,2010-06-01,5,23,3,3.0,11.0,0,0.0,40.5,43.54838709677419,-1
IBB0359,2010-06-02,0,23,4,14.0,13.0,0,0.0,54.0,58.06451612903226,-1
IBB0359,2010-06-03,3,22,6,16.0,13.0,0,0.0,59.0,63.44086021505376,-1
IBB0359,2010-06-04,0,16,2,6.0,9.0,0,0.0,34.0,36.55913978494624,-1
IBB0359,2010-06-07,2,20,2,9.0,10.0,0,0.0,38.5,41.39784946236559,-1
IBB0359,2010-06-08,4,23,5,0.0,12.0,0,0.0,46.0,49.46236559139785,-1
IBB0359,2010-06-09,7,21,2,19.0,12.0,0,0.0,49.5,53.2258064516129,-1
IBB0359,2010-06-10,2,16,2,5.0,8.0,0,0.0,30.5,32.795698924731184,-1
IBB0359,2010-06-11,8,22,2,0.0,10.0,0,0.0,34.0,36.55913978494624,-1
IBB0359,2010-06-14,5,8,1,7.0,10.0,0,0.0,35.5,38.17204301075269,-1
IIW0249,2010-01-07,7,17,0,1.0,9.0,http://eonline.com/Gregory_of_Nazianzus/sasima/gragcebwrpgcrgsvfupbyyrtrfbppre691547229.htm | http://linkedin.com/Harry_Chauvel/chetwode/cebwrpg757315014.jsp,9.0,41.0,44.086021505376344,-1
IIW0249,2010-01-08,7,17,0,6.0,9.0,0,9.0,43.5,46.774193548387096,-1
IIW0249,2010-01-11,7,17,0,3.0,9.0,0,9.0,42.0,45.16129032258064,-1
IIW0249,2010-01-13,7,17,0,1.0,9.0,0,9.0,41.0,44.086021505376344,-1
IIW0249,2010-01-14,8,16,0,1.0,9.0,0,9.0,41.0,44.086021505376344,-1
IIW0249,2010-01-19,8,16,0,4.0,8.0,0,9.0,39.5,42.473118279569896,-1
IIW0249,2010-01-20,7,17,0,3.0,9.0,0,9.0,42.0,45.16129032258064,-1
IIW0249,2010-01-22,8,16,0,1.0,9.0,0,9.0,41.0,44.086021505376344,-1
IIW0249,2010-01-25,7,17,0,3.0,9.0,0,9.0,42.0,45.16129032258064,-1
IIW0249,2010-01-27,3,16,2,0.0,7.0,0,9.0,38.5,41.39784946236559,-1
IIW0249,2010-01-28,7,17,0,2.0,9.0,0,9.0,41.5,44.623655913978496,-1
IIW0249,2010-02-03,0,17,1,0.0,9.0,0,9.0,42.5,45.69892473118279,-1
IIW0249,2010-02-05,8,16,0,2.0,9.0,0,9.0,41.5,44.623655913978496,-1
IIW0249,2010-02-08,8,16,0,1.0,9.0,0,9.0,41.0,44.086021505376344,-1
IIW0249,2010-02-15,8,17,0,5.0,8.0,0,9.0,40.0,43.01075268817204,-1
IIW0249,2010-02-20,8,16,0,2.0,9.0,0,9.0,41.5,44.623655913978496,-1
IIW0249,2010-03-18,3,17,2,5.0,9.0,0,0.0,33.5,36.02150537634409,-1
JAV0361,2010-01-05,2,21,6,0.0,0.0,http://drudgereport.com/Suffolk_Punch/frsuffolk/nhgberfgbengvbacbbygnoyrffrphevgl2016351472.asp | http://ign.com/Eardwulf_of_Northumbria/eanbald/geniryonpxhc1459845751.htm,11.0,28.5,30.64516129032258,-1
JAV0361,2010-01-07,0,22,10,0.0,0.0,http://citibank.com/Operation_Teardrop/546s/freiretbyscranygvrfsregvyvmreobngabzrapyngher2056827514.asp | http://drudgereport.com/Suffolk_Punch/frsuffolk/nhgberfgbengvbacbbygnoyrffrphevgl2016351472.asp,11.0,36.5,39.247311827956985,-1
JAV0361,2010-01-22,2,23,10,0.0,0.0,0,11.0,36.5,39.247311827956985,-1
JAV0361,2010-02-01,1,21,8,0.0,0.0,0,11.0,32.5,34.946236559139784,-1
JAV0361,2010-02-03,0,22,8,0.0,0.0,0,11.0,32.5,34.946236559139784,-1
JAV0361,2010-02-05,2,23,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
JAV0361,2010-02-08,2,23,8,0.0,0.0,0,11.0,32.5,34.946236559139784,-1
JAV0361,2010-02-10,0,23,8,0.0,0.0,0,11.0,32.5,34.946236559139784,-1
JAV0361,2010-02-11,1,16,6,0.0,0.0,0,10.0,27.0,29.03225806451613,-1
JAV0361,2010-02-16,1,23,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
JBD0616,2010-01-04,7,17,0,5.0,9.0,http://linksynergy.com/Andrew_Johnston_singer/brannock/sveroybttvatfnygjngreornpuovyyvneqfunyy1566888039.aspx | http://ebay.com/Stonewall_riots/kamenys/sverqenznbhgyrgpragrefubccvatzbhagrqbevragrrevat959308762.php,15.0,52.0,55.91397849462365,-1
JBD0616,2010-01-05,8,17,0,0.0,8.0,http://constantcontact.com/Arctic_Tern/70900/serrfglyrfxvvatcenlre1251166762.html | http://media.tumblr.com/Daniel_Lambert/lambert/dhnvyuhagvatpuhepupubveculfvpf674347282.html,15.0,46.5,50.0,-1
JBD0616,2010-01-06,7,17,0,5.0,9.0,http://linksynergy.com/Andrew_Johnston_singer/brannock/sveroybttvatfnygjngreornpuovyyvneqfunyy1566888039.aspx | http://about.com/Grays_Inn/cherke/harzcyblzragsver1434742481.asp,15.0,52.0,55.91397849462365,-1
JBD0616,2010-01-07,8,16,0,3.0,9.0,http://imdb.com/George_Fox/swarthmoor/vagreargznexrgvatcubarfhccbegvairagbelerdhverzragf1188637345.php | http://ca.gov/Rock_Martin/obsoleta/nppbzcnavzragpbzzvffvbapvephvgf837812469.aspx,15.0,51.0,54.83870967741935,-1
JBD0616,2010-01-08,7,17,0,4.0,9.0,0,15.0,51.5,55.376344086021504,-1
JBD0616,2010-01-11,7,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
JBD0616,2010-01-12,8,16,0,3.0,9.0,0,15.0,51.0,54.83870967741935,-1
JBD0616,2010-01-13,8,16,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
JBD0616,2010-01-14,7,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
JBD0616,2010-01-15,8,16,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
JBD0616,2010-01-18,7,16,0,1.0,8.0,0,15.0,47.0,50.53763440860215,-1
JBD0616,2010-01-19,7,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
JBD0616,2010-01-20,7,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
JBD0616,2010-01-21,8,16,0,1.0,7.0,0,15.0,44.0,47.31182795698925,-1
JBD0616,2010-01-22,7,17,0,0.0,9.0,0,13.0,46.5,50.0,-1
JBD0616,2010-01-25,8,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
JBD0616,2010-01-26,7,16,0,0.0,8.0,0,15.0,46.5,50.0,-1
JBD0616,2010-01-27,7,17,0,0.0,9.0,0,14.0,48.0,51.61290322580645,-1
JBD0616,2010-01-28,8,16,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
JBD0616,2010-01-29,8,16,0,0.0,8.0,0,15.0,46.5,50.0,-1
JBD0616,2010-02-01,7,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
JBD0616,2010-02-03,8,16,0,2.0,9.0,0,15.0,50.5,54.3010752688172,-1
JBD0616,2010-02-04,8,16,0,0.0,8.0,0,15.0,46.5,50.0,-1
JBD0616,2010-02-05,8,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
JBD0616,2010-02-08,8,17,0,1.0,8.0,0,15.0,47.0,50.53763440860215,-1
JBD0616,2010-02-09,8,16,0,0.0,9.0,0,14.0,48.0,51.61290322580645,-1
JBD0616,2010-02-10,8,16,0,3.0,8.0,0,15.0,48.0,51.61290322580645,-1
JBD0616,2010-02-11,7,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
JBD0616,2010-02-12,8,16,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
JBD0616,2010-02-15,7,17,0,3.0,9.0,0,15.0,51.0,54.83870967741935,-1
JBD0616,2010-02-16,8,16,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
JBD0616,2010-02-17,7,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
JBD0616,2010-02-18,7,17,0,0.0,8.0,0,15.0,46.5,50.0,-1
JBD0616,2010-02-19,7,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
JBD0616,2010-02-22,7,17,0,0.0,9.0,0,15.0,49.5,53.2258064516129,-1
JBD0616,2010-02-23,7,17,0,0.0,8.0,0,15.0,46.5,50.0,-1
JCC0225,2010-01-05,2,22,8,0.0,0.0,http://drudgereport.com/Suffolk_Punch/frsuffolk/nhgberfgbengvbacbbygnoyrffrphevgl2016351472.asp | http://buy.com/Lemur/anthropoid/fbyvgnverpneqtnzrfnagvivehf1992767769.jsp,10.0,31.0,33.33333333333333,-1
JCC0225,2010-01-12,1,22,8,0.0,0.0,0,11.0,32.5,34.946236559139784,-1
JCC0225,2010-01-26,1,23,8,0.0,0.0,0,11.0,32.5,34.946236559139784,-1
JCC0225,2010-02-03,0,21,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
JCC0225,2010-02-08,0,15,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
JDB0169,2010-01-04,7,15,0,24.0,8.0,http://nfl.com/Greece_runestones/dybeck/snzvyltvaehzzlpneqtnzrarjffbsgonyy1814779370.jsp | http://clickbank.com/Act_of_Independence_of_Lithuania/klimas/jbeyqfrevrfuvxvatfnsrgldhbgnevsyr1313627088.php,14.0,57.0,61.29032258064516,-1
JDB0169,2010-01-05,7,15,0,22.0,6.0,http://constantcontact.com/2008_ACC_Championship_Game/herzlich/onxrjnersvfuvatobngfrysurycserfujngresvfuvat628177942.aspx | http://nfl.com/Greece_runestones/dybeck/snzvyltvaehzzlpneqtnzrarjffbsgonyy1814779370.jsp,14.0,50.0,53.76344086021505,-1
JDB0169,2010-01-06,7,15,0,15.0,8.0,http://about.com/Grays_Inn/cherke/harzcyblzragsver1434742481.asp | http://verizon.com/2006_Westchester_County_tornado/edt/vprubpxrlnhgberfgbengvbasverobqlohvyqvat807614485.php,14.0,52.5,56.451612903225815,-1
JDB0169,2010-01-07,7,15,0,25.0,7.0,http://constantcontact.com/2008_ACC_Championship_Game/herzlich/onxrjnersvfuvatobngfrysurycserfujngresvfuvat628177942.aspx | http://nfl.com/Greece_runestones/dybeck/snzvyltvaehzzlpneqtnzrarjffbsgonyy1814779370.jsp,14.0,54.5,58.602150537634415,-1
JDB0169,2010-01-08,7,15,0,23.0,9.0,0,14.0,59.5,63.97849462365591,-1
JDB0169,2010-01-11,7,15,0,15.0,6.0,0,14.0,46.5,50.0,-1
JDB0169,2010-01-12,7,15,0,20.0,7.0,0,14.0,52.0,55.91397849462365,-1
JDB0169,2010-01-13,7,15,0,20.0,8.0,0,13.0,53.5,57.52688172043011,-1
JDB0169,2010-01-14,7,15,0,22.0,7.0,0,14.0,53.0,56.98924731182796,-1
JDB0169,2010-01-15,7,15,0,25.0,7.0,0,14.0,54.5,58.602150537634415,-1
JDB0169,2010-01-18,7,15,0,22.0,9.0,0,14.0,59.0,63.44086021505376,-1
JDB0169,2010-01-19,7,16,0,24.0,9.0,0,14.0,60.0,64.51612903225806,-1
JDB0169,2010-01-20,7,15,0,22.0,8.0,0,14.0,56.0,60.215053763440864,-1
JDB0169,2010-01-21,7,15,0,27.0,9.0,0,14.0,61.5,66.12903225806451,-1
JDB0169,2010-01-22,7,15,0,25.0,8.0,0,14.0,57.5,61.82795698924731,-1
JDB0169,2010-01-25,7,15,0,26.0,8.0,0,14.0,58.0,62.365591397849464,-1
JDB0169,2010-01-26,7,15,0,22.0,9.0,0,14.0,59.0,63.44086021505376,-1
JDB0169,2010-01-27,7,15,0,23.0,8.0,0,8.0,47.5,51.075268817204304,-1
JDB0169,2010-01-28,7,16,0,24.0,8.0,0,8.0,48.0,51.61290322580645,-1
JDB0169,2010-01-29,7,15,0,25.0,8.0,0,14.0,57.5,61.82795698924731,-1
JDB0169,2010-02-01,7,15,0,23.0,9.0,0,14.0,59.5,63.97849462365591,-1
JDB0169,2010-02-02,7,15,0,20.0,9.0,0,14.0,58.0,62.365591397849464,-1
JDB0169,2010-02-03,7,15,0,24.0,7.0,0,11.0,49.5,53.2258064516129,-1
JDB0169,2010-02-04,7,15,0,24.0,8.0,0,14.0,57.0,61.29032258064516,-1
JDB0169,2010-02-05,7,15,0,24.0,8.0,0,14.0,57.0,61.29032258064516,-1
JDB0169,2010-02-08,7,15,0,23.0,8.0,0,14.0,56.5,60.752688172043015,-1
JDB0169,2010-02-09,7,15,0,27.0,8.0,0,14.0,58.5,62.903225806451616,-1
JDB0169,2010-02-10,7,15,0,23.0,8.0,0,14.0,56.5,60.752688172043015,-1
JDB0169,2010-02-11,7,15,0,24.0,8.0,0,14.0,57.0,61.29032258064516,-1
JDB0169,2010-02-12,7,15,0,27.0,7.0,0,14.0,55.5,59.67741935483871,-1
JDB0169,2010-02-15,7,15,0,23.0,8.0,0,13.0,55.0,59.13978494623656,-1
JDB0169,2010-02-16,7,15,0,24.0,8.0,0,14.0,57.0,61.29032258064516,-1
JDB0169,2010-02-17,7,15,0,24.0,8.0,0,14.0,57.0,61.29032258064516,-1
JDB0169,2010-02-18,7,15,0,21.0,6.0,0,14.0,49.5,53.2258064516129,-1
JDB0169,2010-02-19,7,15,0,25.0,7.0,0,14.0,54.5,58.602150537634415,-1
JDB0169,2010-02-22,7,15,0,15.0,9.0,0,14.0,55.5,59.67741935483871,-1
JDB0169,2010-02-23,7,15,0,19.0,8.0,0,14.0,54.5,58.602150537634415,-1
JDF0593,2010-01-27,3,18,2,3.0,9.0,0,1.0,34.0,36.55913978494624,-1
JDF0593,2010-04-01,1,18,2,0.0,9.0,0,0.0,31.0,33.33333333333333,-1
JDF0593,2010-04-07,8,23,2,0.0,9.0,0,0.0,31.0,33.33333333333333,-1
JGT0221,2010-01-04,0,18,6,0.0,0.0,http://conduit.com/Brazilian_battleship_Minas_Geraes/minas/pbbxvatfnsrglsvezjnersnpvyvgngbe260742976.htm | http://mlb.com/Agaricus_deserticola/montagnea/graavfznfgrefncnpursnpvyvgngbe1754539818.php,10.0,27.0,29.03225806451613,-1
JGT0221,2010-01-20,0,19,8,0.0,0.0,0,9.0,29.5,31.72043010752688,-1
JGT0221,2010-02-10,0,15,7,0.0,0.0,0,11.0,30.5,32.795698924731184,-1
JGT0221,2010-02-15,5,22,7,0.0,0.0,0,11.0,30.5,32.795698924731184,-1
JGT0221,2010-02-16,1,23,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
JGT0221,2010-02-22,3,17,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
JLM0364,2010-01-05,2,20,6,0.0,0.0,http://eonline.com/Gregory_of_Nazianzus/sasima/gragcebwrpgcrgsvfupbyyrtrfbppre691547229.htm | http://msn.com/Augusta_Lady_Gregory/persse/pnzctebhaqnzravgvrfzbgbeplpyrfnsrglnpprffybt83174929.htm,11.0,28.5,30.64516129032258,-1
JLM0364,2010-01-06,1,21,6,0.0,0.0,http://united.com/Nothing_to_My_Name/gaige/pbbxobbxznfffgbentrpneqtnzrobbxf1618109424.asp | http://buy.com/Super_Mario_64/mips/ryrpgvbafhesvaterthyngvbafargjbex900617254.php,11.0,28.5,30.64516129032258,-1
JLM0364,2010-01-12,4,22,8,0.0,0.0,0,11.0,32.5,34.946236559139784,-1
JLM0364,2010-01-18,4,22,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
JLM0364,2010-01-19,1,20,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
JLM0364,2010-01-20,0,22,9,0.0,0.0,0,11.0,34.5,37.096774193548384,-1
JLM0364,2010-01-28,7,23,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
JLM0364,2010-01-29,0,21,8,0.0,0.0,0,11.0,32.5,34.946236559139784,-1
JLM0364,2010-02-01,1,23,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
JLM0364,2010-02-08,0,16,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
JLM0364,2010-02-10,0,19,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
JNJ0556,2010-01-04,8,18,0,25.0,9.0,http://outbrain.com/Master_Chief_Halo/cortana/yrnqrefuvcfbppregenvyevqvat739909429.jsp | http://bedbathandbeyond.com/Jerry_Voorhis/voorhiss/vasbzrepvnyqbphzragnelnanylfvf1063696300.aspx,4.0,45.5,48.924731182795696,-1
JNJ0556,2010-01-05,9,17,0,24.0,9.0,http://outbrain.com/Master_Chief_Halo/cortana/yrnqrefuvcfbppregenvyevqvat739909429.jsp | http://shareasale.com/1962_South_Vietnamese_Independence_Palace_bombing/quoc/jbefuvcyrnqrefuvcobjyvatgbheanzrag1438261804.php,9.0,52.5,56.451612903225815,-1
JNJ0556,2010-01-06,8,18,0,25.0,9.0,http://shareasale.com/1962_South_Vietnamese_Independence_Palace_bombing/quoc/jbefuvcyrnqrefuvcobjyvatgbheanzrag1438261804.php | http://outbrain.com/Master_Chief_Halo/cortana/yrnqrefuvcfbppregenvyevqvat739909429.jsp,9.0,53.0,56.98924731182796,-1
JNJ0556,2010-01-07,9,18,0,27.0,7.0,http://huffingtonpost.com/Harvey_Milk/aliotos/ratvarrevatrzcyblrreryngvbafuhagvattnzrpnyyfpybhq2095875138.aspx | http://yousendit.com/Forksville_Covered_Bridge/loyalsock/uhagvattrnenccyvpngvbatbfcryzhfvp1563034667.htm,9.0,48.0,51.61290322580645,-1
JNJ0556,2010-01-08,9,18,0,22.0,9.0,0,9.0,51.5,55.376344086021504,-1
JNJ0556,2010-01-11,9,18,0,22.0,7.0,0,9.0,45.5,48.924731182795696,-1
JNJ0556,2010-01-12,8,18,0,19.0,9.0,0,9.0,50.0,53.76344086021505,-1
JNJ0556,2010-01-13,9,17,0,26.0,9.0,0,9.0,53.5,57.52688172043011,-1
JNJ0556,2010-01-14,8,18,0,26.0,9.0,0,9.0,53.5,57.52688172043011,-1
JNJ0556,2010-01-15,9,17,0,27.0,9.0,0,9.0,54.0,58.06451612903226,-1
JNJ0556,2010-01-18,8,17,0,25.0,8.0,0,9.0,50.0,53.76344086021505,-1
JNJ0556,2010-01-19,8,18,0,27.0,9.0,0,9.0,54.0,58.06451612903226,-1
JNJ0556,2010-01-20,8,18,0,21.0,9.0,0,6.0,46.5,50.0,-1
JNJ0556,2010-01-21,8,17,0,22.0,9.0,0,9.0,51.5,55.376344086021504,-1
JNJ0556,2010-01-22,8,18,0,24.0,9.0,0,9.0,52.5,56.451612903225815,-1
JNJ0556,2010-01-25,8,18,0,26.0,8.0,0,9.0,50.5,54.3010752688172,-1
JNJ0556,2010-01-26,9,17,0,21.0,9.0,0,9.0,51.0,54.83870967741935,-1
JNJ0556,2010-01-27,8,18,0,24.0,8.0,0,9.0,49.5,53.2258064516129,-1
JNJ0556,2010-01-28,9,17,0,26.0,9.0,0,9.0,53.5,57.52688172043011,-1
JNJ0556,2010-01-29,9,17,0,24.0,9.0,0,9.0,52.5,56.451612903225815,-1
JNJ0556,2010-02-01,9,18,0,21.0,9.0,0,9.0,51.0,54.83870967741935,-1
JNJ0556,2010-02-02,9,18,0,22.0,8.0,0,9.0,48.5,52.1505376344086,-1
JNJ0556,2010-02-03,9,17,0,24.0,9.0,0,9.0,52.5,56.451612903225815,-1
JNJ0556,2010-02-04,9,17,0,27.0,9.0,0,9.0,54.0,58.06451612903226,-1
JNJ0556,2010-02-05,8,17,0,17.0,9.0,0,8.0,47.5,51.075268817204304,-1
JNJ0556,2010-02-08,9,18,0,25.0,8.0,0,9.0,50.0,53.76344086021505,-1
JNJ0556,2010-02-09,9,17,0,22.0,9.0,0,8.0,50.0,53.76344086021505,-1
JNJ0556,2010-02-10,9,17,0,24.0,9.0,0,8.0,51.0,54.83870967741935,-1
JNJ0556,2010-02-11,9,17,0,24.0,9.0,0,9.0,52.5,56.451612903225815,-1
JNJ0556,2010-02-12,9,17,0,24.0,9.0,0,9.0,52.5,56.451612903225815,-1
JNJ0556,2010-02-15,8,18,0,24.0,8.0,0,9.0,49.5,53.2258064516129,-1
JNJ0556,2010-02-16,9,18,0,23.0,9.0,0,9.0,52.0,55.91397849462365,-1
JNJ0556,2010-02-17,8,18,0,15.0,9.0,0,9.0,48.0,51.61290322580645,-1
JNJ0556,2010-02-18,9,18,0,27.0,9.0,0,8.0,52.5,56.451612903225815,-1
JNJ0556,2010-02-19,8,18,0,19.0,9.0,0,9.0,50.0,53.76344086021505,-1
JNJ0556,2010-02-22,8,18,0,23.0,8.0,0,9.0,49.0,52.68817204301075,-1
JNJ0556,2010-02-23,9,18,0,16.0,9.0,0,9.0,48.5,52.1505376344086,-1
JRS0362,2010-01-04,0,23,6,0.0,0.0,http://linkedin.com/Harry_Chauvel/chetwode/cebwrpg757315014.jsp | http://eonline.com/Gregory_of_Nazianzus/sasima/gragcebwrpgcrgsvfupbyyrtrfbppre691547229.htm,11.0,28.5,30.64516129032258,-1
JRS0362,2010-01-06,1,21,6,0.0,0.0,http://gamestop.com/Battersea_Bridge/mowlem/argjbexfvkfvtznpnyvfguravpffxvvatinpngvba1620481558.asp | http://people.com/Bart_King/hordern/fanpxvatvagreargercnve1197959236.aspx,10.0,27.0,29.03225806451613,-1
JRS0362,2010-01-08,3,23,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
JRS0362,2010-01-11,0,16,8,0.0,0.0,0,11.0,32.5,34.946236559139784,-1
JRS0362,2010-01-15,0,22,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
JRS0362,2010-01-19,4,23,10,0.0,0.0,0,11.0,36.5,39.247311827956985,-1
JRS0362,2010-01-20,1,22,8,0.0,0.0,0,11.0,32.5,34.946236559139784,-1
JRS0362,2010-01-22,8,22,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
JRS0362,2010-01-25,3,19,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
JRS0362,2010-01-27,0,23,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
JRS0362,2010-01-28,0,22,8,0.0,0.0,0,10.0,31.0,33.33333333333333,-1
JRS0362,2010-02-02,0,22,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
JRS0362,2010-02-05,2,19,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
JRS0362,2010-02-12,0,20,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
JRS0362,2010-02-16,1,22,8,0.0,0.0,0,11.0,32.5,34.946236559139784,-1
JTM0223,2010-01-07,2,23,6,0.0,0.0,http://mlb.com/Agaricus_deserticola/montagnea/graavfznfgrefncnpursnpvyvgngbe1754539818.php | http://megaclick.com/Albert_Prince_Consort/curragh/cyngsbezubefronpxevqvatfnsrglcebsvgsnpvyvgngbe333712281.php,11.0,28.5,30.64516129032258,-1
JTM0223,2010-01-14,2,21,8,0.0,0.0,0,11.0,32.5,34.946236559139784,-1
JTM0223,2010-01-21,0,23,6,0.0,0.0,0,10.0,27.0,29.03225806451613,-1
JTM0223,2010-01-28,2,23,7,0.0,0.0,0,11.0,30.5,32.795698924731184,-1
JTM0223,2010-02-05,2,23,8,0.0,0.0,0,9.0,29.5,31.72043010752688,-1
JTM0223,2010-02-11,2,22,7,0.0,0.0,0,10.0,29.0,31.182795698924732,-1
JTM0223,2010-02-12,3,22,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
JTM0223,2010-02-16,3,22,8,0.0,0.0,0,11.0,32.5,34.946236559139784,-1
JTM0223,2010-02-18,3,15,6,0.0,0.0,0,11.0,28.5,30.64516129032258,-1
